Time,ClusterID,Upstream,LaneLength,Downstream,UpstreamJamLength,UpstreamMeanSpeed,DownstreamJamLength,DownstreamMeanSpeed,TLS,Status
21779,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,7.297083597775075,r,0
21780,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,7.939713013841928,r,0
21781,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,4.832119248364447,r,0
21782,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,4.858413230840755,r,0
21783,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,2.9546997699073763,r,0
21784,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,3.8251798385017683,r,0
21785,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,2.4284844094984765,r,0
21786,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,2.8082994281330946,r,0
21787,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,5.363277640401168,r,0
21788,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,7.535820770230861,r,0
21789,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,8.738607999948192,r,0
21790,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,5.439475510631262,r,0
21791,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,7.618116813796924,r,0
21792,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,4.655596161817713,r,0
21793,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,5.452901855361286,r,0
21794,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,6.348085835500258,r,0
21795,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,1.355717674626544,r,0
21796,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,2.918647842301068,r,0
21797,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,3.3482684942639245,r,0
21798,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21799,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21800,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21801,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21802,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21803,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21804,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21805,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21806,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21807,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21808,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21809,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21810,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21811,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21812,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21813,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21814,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21815,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21816,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21817,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21818,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21819,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21820,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21821,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21822,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21823,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21824,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21825,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21826,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21827,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21828,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21829,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21830,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21831,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21832,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21833,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21834,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21835,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21836,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21837,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21838,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
